product href,image-src,price,title
https://www.dischem.co.za/sensai-absolute-silk-micro-mousse-wash-40ml-811,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/4/9/4973167074848.jpg,"R 1,725.00",Sensai Absolute Silk Micro Mousse Wash 40ml
https://www.dischem.co.za/sensai-absolute-silk-micro-mousse-treatment-304,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f111844edfb5_4973167323618.png,"R 3,495.00",Sensai Absolute Silk Micro Mousse Treatment
https://www.dischem.co.za/sensai-absolute-silk-illuminative-cream-40ml-319,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/2/62a3437063908_4973167020326.jpg,"R 3,895.00",Sensai Absolute Silk Illuminative Cream 40ml
https://www.dischem.co.za/sensai-absolute-silk-fluid-294,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f111845042ad_4973167383629.jpg,"R 3,495.00",Sensai Absolute Silk Fluid
https://www.dischem.co.za/sensai-absolute-silk-cream-297,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f1118450c54e_4973167383643.jpg,"R 3,495.00",Sensai Absolute Silk Cream
https://www.dischem.co.za/sensai-absolute-silk-cleansing-milk-40ml-810,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/4/9/4973167074831.jpg,"R 1,595.00",Sensai Absolute Silk Cleansing Milk 40ml
https://www.dischem.co.za/sensai-38c-lash-lenghtening-masacra-10ml-964,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/3/6332deccb8fa7_4973167034163.jpg,R 865.00,Sensai 38c Lash Lenghtening Masacra 10ml
https://www.dischem.co.za/senokot-laxatives-200-tablets-860,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd326808f_6001016403223.jpg,R 371.95,Senokot Laxatives 200 Tablets
https://www.dischem.co.za/self-catheter-fg-14-320mm-252,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/2/62df9652ab7fb_1000000193633.jpg,R 566.72,"Self Catheter Fg 14, 320mm"
https://www.dischem.co.za/self-catheter-fem-100-silicone-14fgx130mm-024,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/1/0/1000000119718.jpg,R 566.72,Self Catheter Fem 100% Silicone 14fgx130mm
https://www.dischem.co.za/select-vita-c-supreme-500mg-100-tabs-904,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009681712183.jpg,R 104.95,Select Vita C Supreme 500mg 100 Tabs
https://www.dischem.co.za/select-flaxseed-oil-omega-180-s-gel-caps-957,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009681712046.jpg,R 289.95,Select Flaxseed Oil Omega 180 S/gel Caps
https://www.dischem.co.za/select-calcium-60-s-tablets-687,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/d/5de6567d4a39a_6009681711315.jpg,R 114.95,Select Calcium 60's Tablets
https://www.dischem.co.za/select-buffered-c-1000mg-30-tablets-902,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009681712220.jpg,R 89.95,Select Buffered C 1000mg 30 Tablets
https://www.dischem.co.za/sela-tea-strong-man-20-s-147,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685081896_front.jpg,R 84.95,Sela Tea Strong Man 20's
https://www.dischem.co.za/sela-tea-joint-20-s-146,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6002926160039_front.jpg,R 49.95,Sela Tea Joint 20's
https://www.dischem.co.za/sela-tea-high-blood-20-s-145,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685081865_front.jpg,R 49.95,Sela Tea High Blood 20's
https://www.dischem.co.za/sela-tea-diabetea-20-s-144,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685081889_front.jpg,R 49.95,Sela Tea Diabetea 20's
https://www.dischem.co.za/sela-tea-blood-clean-20-s-149,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685081872_front.jpg,R 49.95,Sela Tea Blood Clean 20's
https://www.dischem.co.za/sela-tea-bladder-kidney-20-s-148,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685081902_front.jpg,R 49.95,Sela Tea Bladder & Kidney 20's
https://www.dischem.co.za/sela-tea-20-s-stress-013,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/1/6172c4d4117e7_6009685083845.jpg,R 59.95,Sela Tea 20's Stress
https://www.dischem.co.za/sela-tea-20-s-sleep-014,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/1/6172c4d3de1f1_6009685083838.jpg,R 59.95,Sela Tea 20's Sleep
https://www.dischem.co.za/sela-tea-20-s-372,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/1/9/190372_1_1.jpg,R 59.95,Sela Tea 20's
https://www.dischem.co.za/sela-tea-20-s-passion-010,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685083661_front.jpg,R 59.95,Sela Tea 20's Passion
https://www.dischem.co.za/sela-tea-20-s-inyongo-009,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685083647_front.jpg,R 59.95,Sela Tea 20's Inyongo
https://www.dischem.co.za/sela-tea-20-s-cold-flu-007,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685083623_front.jpg,R 59.95,Sela Tea 20's Cold & Flu
https://www.dischem.co.za/sela-strongman-tabs-sachets-3-s-519,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/1/6172c4d4a0f3c_6009685083906.jpg,R 16.95,Sela Strongman Tabs Sachets 3's
https://www.dischem.co.za/sela-strongman-tabs-30-s-590,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685083890_front.jpg,R 99.95,Sela Strongman Tabs 30's
https://www.dischem.co.za/sela-strong-man-mixture-500ml-135,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6002926160091_front.jpg,R 69.95,Sela Strong Man Mixture 500ml
https://www.dischem.co.za/sela-mixture-joint-health-300ml-039,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685082190.jpg,R 64.95,Sela Mixture Joint Health 300ml
https://www.dischem.co.za/sela-mixture-blood-sugar-300ml-032,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685082176.jpg,R 64.95,Sela Mixture Blood Sugar 300ml
https://www.dischem.co.za/sela-kids-stomach-cramps-syrup-100ml,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/d/5daef0959b7da_6009685082947.jpg,R 53.95,Sela Kids Stomach Cramps Syrup 100ml
https://www.dischem.co.za/sela-kids-multivitamin-syrup-100ml,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685082961.jpg,R 53.95,Sela Kids Multivitamin Syrup 100ml
https://www.dischem.co.za/sela-kids-cough-syrup-100ml,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685082954.jpg,R 53.95,Sela Kids Cough Syrup 100ml
https://www.dischem.co.za/sela-kids-cold-and-flu-100ml,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009685082930.jpg,R 53.95,Sela Kids Cold And Flu 100ml
https://www.dischem.co.za/sela-joint-gout-mixture-500ml-133,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6002926160077_front.jpg,R 69.95,Sela Joint Gout Mixture 500ml
https://www.dischem.co.za/sela-inyongo-mixture-500ml-137,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6002926160114_front.jpg,R 69.95,Sela Inyongo Mixture 500ml
https://www.dischem.co.za/sela-immune-health-mixture-500ml-136,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6002926160107_front.jpg,R 69.95,Sela Immune Health Mixture 500ml
https://www.dischem.co.za/sela-high-blood-mixture-500ml-131,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6002926160060_front.jpg,R 69.95,Sela High Blood Mixture 500ml
https://www.dischem.co.za/sela-blood-sugar-mixture-500ml-130,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6002926160053_front.jpg,R 69.95,Sela Blood Sugar Mixture 500ml
https://www.dischem.co.za/sela-blood-clean-mixture-500ml-129,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6002926160046_front.jpg,R 69.95,Sela Blood Clean Mixture 500ml
https://www.dischem.co.za/sela-bladder-kidney-mixture-500ml-134,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6002926160084_front.jpg,R 69.95,Sela Bladder Kidney Mixture 500ml
https://www.dischem.co.za/sedatif-pc-90s-tabs-114,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/601405a2bb303_6009900307534.jpg,R 314.95,Sedatif Pc 90s Tabs
https://www.dischem.co.za/sedatif-pc-40-tabs-791,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/d/5d8c7b552d63c_6009674620068.jpg,R 164.95,Sedatif Pc 40 Tabs
https://www.dischem.co.za/secret-socks-white-towel-671,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/645ca8a380492_6009600469707_front.jpg,R 24.95,Secret Socks White Towel
https://www.dischem.co.za/secret-socks-towel-816,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/2/0/207816_1_1.jpg,R 24.95,Secret Socks Towel
https://www.dischem.co.za/secret-socks-towel-813,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/2/0/207813_1_1.jpg,R 24.95,Secret Socks Towel
https://www.dischem.co.za/sebamed-h-loss-rescue-intensive-foam-70ml-285,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b8daca6_4103040030559.jpg,R 314.95,Sebamed H/loss Rescue Intensive Foam 70ml
https://www.dischem.co.za/sebamed-feminine-intimate-wash-6-8ph-200ml-390,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b9d75fc_4103040171436.jpg,R 134.95,Sebamed Feminine Intimate Wash 6.8ph 200ml
https://www.dischem.co.za/sebamed-feminine-intimate-wash-3-8ph-930,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b978127_4103040144959.jpg,R 119.95,Sebamed Feminine Intimate Wash 3.8ph
https://www.dischem.co.za/sebamed-clear-face-value-pack-270,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03ba27d3f_6009803621379.jpg,R 289.95,Sebamed Clear Face Value Pack
https://www.dischem.co.za/sebamed-clear-face-mattifying-cream-50ml-367,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b8adbc0_4103040003188.jpg,R 137.95,Sebamed Clear Face Mattifying Cream 50ml
https://www.dischem.co.za/sebamed-clear-face-cleansing-toner-337,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b967a6f_4103040135049.jpg,R 149.95,Sebamed Clear Face Cleansing Toner
https://www.dischem.co.za/sebamed-clear-face-cleansing-foam-160,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b9703d7_4103040138118.jpg,R 137.95,Sebamed Clear Face Cleansing Foam
https://www.dischem.co.za/sebamed-clear-face-cleansing-bar-327,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b953004_4103040134974.jpg,R 73.95,Sebamed Clear Face Cleansing Bar
https://www.dischem.co.za/sebamed-clear-face-care-gel-328,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b95e059_4103040134998.jpg,R 157.95,Sebamed Clear Face Care Gel
https://www.dischem.co.za/sebamed-clear-face-anti-pimple-gel-306,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/4/1/4103040135025_1.jpg,R 89.95,Sebamed Clear Face Anti-pimple Gel
https://www.dischem.co.za/sebamed-classic-hair-fall-rescue-shampoo-200ml-926,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03ba01ad0_4103040900951.jpg,R 119.95,Sebamed Classic Hair Fall Rescue Shampoo 200ml
https://www.dischem.co.za/sebamed-classic-everyday-shampoo-200ml-929,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b937dc0_4103040117915.jpg,R 119.95,Sebamed Classic Everyday Shampoo 200ml
https://www.dischem.co.za/sebamed-classic-anti-dandruff-shampoo-200ml-925,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/4/1/4103040117250_1.jpg,R 119.95,Sebamed Classic Anti-dandruff Shampoo 200ml
https://www.dischem.co.za/sebamed-childrens-shampoo-150ml-233,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b91d2db_4103040114204.jpg,R 82.99,Sebamed Childrens Shampoo 150ml
https://www.dischem.co.za/sebamed-baby-wash-extra-soft-200ml-324,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b990a19_4103040147714.jpg,R 109.99,Sebamed Baby Wash Extra Soft 200ml
https://www.dischem.co.za/sebamed-baby-wash-extra-soft-1-litre-249,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b8b65ab_4103040014351.jpg,R 379.99,Sebamed Baby Wash Extra Soft 1 Litre
https://www.dischem.co.za/sebamed-baby-value-pack-266,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03ba1d416_6009803621362.jpg,R 499.99,Sebamed Baby Value Pack
https://www.dischem.co.za/sebamed-baby-sun-spray-50-high-248,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b9ecb9d_4103040898449.jpg,R 314.95,Sebamed Baby Sun Spray 50 High
https://www.dischem.co.za/sebamed-baby-soothing-massage-oil-247,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b9e5518_4103040176936.jpg,R 109.99,Sebamed Baby Soothing Massage Oil
https://www.dischem.co.za/sebamed-baby-protective-facial-cream-924,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b99a577_4103040166333.jpg,R 179.99,Sebamed Baby Protective Facial Cream
https://www.dischem.co.za/sebamed-baby-lotion-200ml-204,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b940f2e_4103040122452.jpg,R 129.99,Sebamed Baby Lotion 200ml
https://www.dischem.co.za/sebamed-baby-diaper-rash-cream-100ml-326,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b9a335e_4103040167347.jpg,R 129.99,Sebamed Baby Diaper Rash Cream 100ml
https://www.dischem.co.za/sebamed-baby-cream-extra-soft-923,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b92ea7a_4103040116215.jpg,R 129.99,Sebamed Baby Cream Extra Soft
https://www.dischem.co.za/sebamed-baby-cleansing-bar-100g-230,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b90a6a5_4103040113672.jpg,R 72.99,Sebamed Baby Cleansing Bar 100g
https://www.dischem.co.za/sebamed-baby-bubble-bath-200ml-231,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b913385_4103040113924.jpg,R 92.99,Sebamed Baby Bubble Bath 200ml
https://www.dischem.co.za/sebamed-anti-pollution-micellar-water-oily-200ml-128,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/4/1/4103040028624.jpg,R 149.95,Sebamed Anti-pollution Micellar Water Oily 200ml
https://www.dischem.co.za/sebamed-anti-pollution-micellar-water-normal-dry-200ml-137,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/4/1/4103040028600.jpg,R 149.95,Sebamed Anti-pollution Micellar Water Normal-dry 200ml
https://www.dischem.co.za/sebamed-anti-pollution-hydrating-fluid-30ml-133,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b8d42d6_4103040028648.jpg,R 259.95,Sebamed Anti-pollution Hydrating Fluid 30ml
https://www.dischem.co.za/sebamed-anti-dry-night-intensive-cream-50ml-391,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/f/5f2c03b9b4ec3_4103040167934.jpg,R 137.95,Sebamed Anti-dry Night Intensive Cream 50ml
https://www.dischem.co.za/sebamed-anti-ageing-q10-protection-cream-50ml-082,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/2/62a343661f6de_4103040147677.jpg,R 209.95,Sebamed Anti-ageing Q10 Protection Cream 50ml
https://www.dischem.co.za/sebamed-anti-ageing-q10-lifting-eye-cream-15ml-049,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/2/62a3436664889_4103040171290.jpg,R 194.95,Sebamed Anti-ageing Q10 Lifting Eye Cream 15ml
https://www.dischem.co.za/sebamed-anti-redness-regenerating-intensive-care-261,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/6425baca6c106_4103040036667.jpg,R 269.95,Sebamed Anti Redness Regenerating Intensive Care
https://www.dischem.co.za/seasura-2pc-maxi-open-transparent-50mm-103850-518,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/7/5708932426596.jpg,"R 2,455.16",Seasura 2pc Maxi Open Transparent 50mm 103850
https://www.dischem.co.za/seasonal-english-cards-valentine-am-855,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513246549.jpg,R 79.00,Seasonal English Cards - Valentine Am
https://www.dischem.co.za/seasonal-english-cards-valentine-af-854,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513246501.jpg,R 56.00,Seasonal English Cards - Valentine Af
https://www.dischem.co.za/seasonal-english-cards-valentine-ad-852,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513246464.jpg,R 45.00,Seasonal English Cards - Valentine Ad
https://www.dischem.co.za/seasonal-english-cards-fathers-day-ao-629,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513871048.jpg,R 53.00,Seasonal English Cards - Fathers Day Ao
https://www.dischem.co.za/seasonal-english-cards-fathers-day-am-558,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513871185.jpg,R 79.00,Seasonal English Cards - Fathers Day Am
https://www.dischem.co.za/seasonal-english-cards-fathers-day-af-534,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513871093.jpg,R 56.00,Seasonal English Cards - Fathers Day Af
https://www.dischem.co.za/seasonal-english-cards-fathers-day-ad-388,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513871000.jpg,R 45.00,Seasonal English Cards - Fathers Day Ad
https://www.dischem.co.za/seasonal-eng-cards-jewish-new-year-ad-392,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513871024.jpg,R 45.00,Seasonal Eng Cards - Jewish New Year Ad
https://www.dischem.co.za/seasonal-afrikaans-cards-fathers-day-ao-559,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513871055.jpg,R 53.00,Seasonal Afrikaans Cards- Fathers Day Ao
https://www.dischem.co.za/seasonal-afrikaans-cards-fathers-day-am-556,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513871192.jpg,R 79.00,Seasonal Afrikaans Cards- Fathers Day Am
https://www.dischem.co.za/seasonal-afrikaans-cards-fathers-day-af-395,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513871109.jpg,R 56.00,Seasonal Afrikaans Cards- Fathers Day Af
https://www.dischem.co.za/seasonal-afrikaans-cards-fathers-day-ad-386,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513871017.jpg,R 45.00,Seasonal Afrikaans Cards- Fathers Day Ad
https://www.dischem.co.za/seasonal-afrikaans-cards-valentine-af-853,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513246518.jpg,R 56.00,Seasonal Afrikaans Cards - Valentine Af
https://www.dischem.co.za/seasonal-afrikaans-cards-valentine-ad-851,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513246471.jpg,R 45.00,Seasonal Afrikaans Cards - Valentine Ad
https://www.dischem.co.za/seasonal-afr-cards-mothers-day-am-557,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6003513871178.jpg,R 79.00,Seasonal Afr Cards - Mothers Day Am
https://www.dischem.co.za/sea-band-nausea-mama-relief-905,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/643027ad05e4d_5015259007361.jpg,R 159.95,Sea-band Nausea Mama Relief
https://www.dischem.co.za/schick-xtreme-3-4-s-sensitive-tubs-844,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbf1216d4f_6937266733516.jpg,R 74.95,Schick Xtreme 3 4`s Sensitive(tubs )
https://www.dischem.co.za/schick-shave-guard-sensitive-198g-633,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/4/8/4891228300463.jpg,R 76.95,Schick Shave Guard Sensitive 198g
https://www.dischem.co.za/schick-razor-xtreme-3-women-4-s-sensitive-845,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/645ba2d8e7962_9330344004206.jpg,R 74.95,Schick Razor Xtreme 3 Women 4's Sensitive
https://www.dischem.co.za/schick-razor-xtreme-3-4-s-hawaiian-tropical-364,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/645ba2cea85df_6937266702888.jpg,R 79.95,Schick Razor Xtreme 3 4's Hawaiian Tropical
https://www.dischem.co.za/schick-razor-quattro-trimstyle-059,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/1/619e45f485710_6937266700259.jpg,R 209.95,Schick Razor Quattro Trimstyle
https://www.dischem.co.za/schick-razor-quattro-kit-2-women-706,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/601d0d3adaa27_4891228480110.jpg,R 149.95,Schick Razor Quattro Kit 2 Women
https://www.dischem.co.za/schick-razor-intuition-kit-2-sensitive-694,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/9/6937266700761.jpg,R 149.95,Schick Razor Intuition Kit 2 Sensitive
https://www.dischem.co.za/schick-razor-intuition-kit-2-moisture-708,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/d/5d6778d74c9d5_9312931720294.jpg,R 149.95,Schick Razor Intuition Kit 2 Moisture
https://www.dischem.co.za/schick-razor-intuition-handle-cartridges-variety-pack-242,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/2/62a3436d5bf21_4891228305185.jpg,R 194.95,Schick Razor Intuition Handle + Cartridges Variety Pack
https://www.dischem.co.za/schick-razor-hydro-5-power-shaving-kit-988,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/d/5d668d96480f7_4891228302917.jpg,R 199.95,Schick Razor Hydro 5 Power Shaving Kit
https://www.dischem.co.za/schick-razor-hydro-5-power-fill-649,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/d/5d668d966a54d_4891228302955.jpg,R 324.95,Schick Razor Hydro 5 Power Fill
https://www.dischem.co.za/schick-razor-hydro-5-kit-1-256,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/4/8/4891228302924.jpg,R 159.95,Schick Razor Hydro 5 Kit 1
https://www.dischem.co.za/schick-razor-hydro-3-kit-1-255,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/4/8/4891228302948.jpg,R 109.95,Schick Razor Hydro 3 Kit 1
https://www.dischem.co.za/schick-razor-extreme-4-s-ultimate-429,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/d/5d668d96351fd_4891228302023.jpg,R 79.95,Schick Razor Extreme 4's Ultimate
https://www.dischem.co.za/schick-razor-extreme-3-eco-men-6ct-750,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/3/63d991d50c7c8_4891228309923_front.jpg,R 104.95,Schick Razor Extreme 3 Eco Men 6ct
